0.31003,0.76368
0.34751,0.782596
0.39749,0.801512
0.45997,0.819639
0.53494,0.836979
0.61616,0.85353
0.71612,0.868505
0.82857,0.882692
0.94728,0.894514
1.07847,0.905548
1.21592,0.914218
1.35961,0.922887
1.50331,0.929193
1.65325,0.935498
1.80319,0.941015
1.95313,0.945744
2.10307,0.949685
2.24676,0.953625
2.39671,0.957566
2.54665,0.960719
2.69659,0.963083
2.84653,0.965448
