0.35743,0.824531
0.42248,0.842496
0.4912,0.859835
0.57242,0.877175
0.66614,0.892149
0.77234,0.906336
0.89105,0.918947
1.02225,0.929981
1.16594,0.938651
1.30963,0.946532
1.45333,0.952837
1.60327,0.957566
1.75321,0.962295
1.90315,0.965448
2.05309,0.9686
2.19678,0.970965
2.34672,0.974117
