0.13724,0.818977
0.15221,0.83118
0.16856,0.84376
0.18492,0.856341
0.20683,0.868921
0.2232,0.880998
0.23956,0.893578
0.26563,0.906788
0.31119,0.919119
0.36921,0.93384
0.43984,0.944788
0.52024,0.95448
0.62153,0.963292
0.73817,0.969715
0.86876,0.974755
0.99103,0.978789
1.10082,0.981312
1.25791,0.983461
1.40386,0.985735
1.54568,0.986876
1.67638,0.987765
1.78623,0.987899
1.91694,0.988285
1.98925,0.988667
