0.19132,0.66989
0.21631,0.689594
0.24755,0.708509
0.28504,0.727425
0.32877,0.746341
0.3725,0.765257
0.42873,0.784172
0.48496,0.8023
0.54743,0.820427
0.62865,0.836979
0.71612,0.85353
0.81608,0.868505
0.92853,0.881903
1.05348,0.894514
1.17843,0.90476
1.31588,0.91343
1.46582,0.920523
1.61576,0.92604
1.7657,0.929981
1.9094,0.932345
